ZIP,Population_gt18_c,Laborer_c,Unemployment_c,Median_male_income,Median_female_income,Civilian_pop,Uninsured_c,Females_c,Commuters_c,Drive_alone_c,Carpooled_c,Pub_trans_c,Walked_c,Home_c,Travel_time,Median_income,Laborer_p,Unemployment_p,Uninsured_p,Females_p,Drive_alone_p,Carpooled_p,Pub_trans_p,Walked_p,Home_p,mpg_min,mpg_mean,mpg_max,mpg_std,curbwt_mean,mcycle_frac,hybrid_frac,mpd_std,mpd_max,mpd_min,mpd_mean,car_frac,truck_frac,suv_frac,msrp_std,msrp_max,msrp_mean,vehicles,msrp_min,gender_income_inequality
1561,293.0,141.0,14.0,19048.0,,293.0,15.0,131.0,127.0,52.0,42.0,0.0,33.0,0.0,16.8,35761.0,48.1,4.8,5.1,131.0,40.9,33.1,0.0,26.0,0.0,0.0,17.83,50.0,9.7949490189,3350.875,0.0,0.875,65.7792474176,1443.4,0.0,25.7005375,46.875,18.25,10.25,9946.52150503,66000.0,21348.75,800.0,0.0,
1562,9348.0,6542.0,653.0,59779.0,43558.0,11697.0,461.0,4657.0,5829.0,4789.0,610.0,52.0,202.0,165.0,32.7,59359.0,70.0,7.0,3.9,4657.0,82.2,10.5,0.9,3.5,2.8,0.0,18.260523322,51.0,7.29639352827,3519.78054241,0.245880582774,0.466072149437,61.6240004915,4694.85,0.0,25.9236313259,45.7044295203,21.1787588535,21.7218980513,8922.21442146,87000.0,22521.3402327,27249.0,0.0,16221.0
1564,6123.0,4351.0,163.0,75104.0,64909.0,7734.0,62.0,3164.0,4133.0,3642.0,281.0,42.0,0.0,131.0,31.6,102847.0,71.1,2.7,0.8,3164.0,88.1,6.8,1.0,0.0,3.2,0.0,18.3163265306,51.0,7.5575535188,3531.63265306,0.441669204995,1.2742410397,1924.43402632,270003.08,0.0,42.3756218905,45.8726774292,16.9154228856,22.9617220022,9702.9323668,100000.0,23981.7240329,19698.0,0.0,10195.0
1566,4911.0,3391.0,192.0,62034.0,65769.0,6126.0,74.0,2535.0,3085.0,2506.0,273.0,10.0,78.0,218.0,31.2,82171.0,69.0,3.9,1.2,2535.0,81.2,8.8,0.3,2.5,7.1,0.0,19.300273687,51.0,7.14522965799,3537.84699596,0.267170598201,1.3228202789,127.673491358,13555.67,0.0,30.2543646553,50.488726704,14.0557800078,23.7977323081,9169.20665812,98000.0,24011.6642773,15346.0,0.0,-3735.0
1568,5568.0,4147.0,363.0,94528.0,67578.0,7343.0,157.0,2902.0,3704.0,3057.0,195.0,0.0,125.0,295.0,30.2,114528.0,74.5,6.5,2.1,2902.0,82.5,5.3,0.0,3.4,8.0,0.0,18.6571892282,51.0,7.32695551622,3601.44866554,0.126232267372,1.31642221688,106.114154713,10028.53,0.0,29.3340718923,45.8163019957,16.6386150517,23.647511421,10271.1794622,257000.0,24619.6802116,16636.0,0.0,26950.0
1569,10611.0,7792.0,552.0,69044.0,49385.0,13409.0,686.0,5367.0,7083.0,6077.0,563.0,37.0,27.0,300.0,31.7,84861.0,73.4,5.2,5.1,5367.0,85.8,7.9,0.5,0.4,4.2,0.0,18.7926079298,51.0,7.25621616033,3509.75617293,0.355387990976,0.874563490837,308.020202593,54715.08,0.0,28.6149096078,49.037362094,16.8299391205,21.3325504496,9017.51986391,100000.0,23062.0847369,32359.0,0.0,19659.0
1570,13714.0,9266.0,947.0,49395.0,38520.0,16487.0,683.0,7287.0,8006.0,6619.0,770.0,0.0,422.0,148.0,27.4,48822.0,67.6,6.9,4.1,7287.0,82.7,9.6,0.0,5.3,1.8,0.0,19.4352364254,51.0,6.75681846246,3465.59640568,0.353405292861,0.40545723522,165.032707739,26834.61,0.0,28.1053008054,55.5175058901,15.481343488,18.7304805216,8745.19476996,95000.0,22682.8392965,36502.0,0.0,10875.0
1571,9024.0,6529.0,574.0,53558.0,42115.0,11401.0,307.0,4424.0,5711.0,4976.0,381.0,34.0,127.0,169.0,26.9,70513.0,72.4,6.4,2.7,4424.0,87.1,6.7,0.6,2.2,3.0,0.0,19.0269356202,51.0,6.9382296912,3510.53669928,0.378467608809,0.281837581028,82.2187547666,7842.27,0.0,26.6147743286,50.4449007529,17.9973426742,20.2641220759,8698.74935632,92000.0,22868.9455248,24837.0,0.0,11443.0
1581,14188.0,9715.0,476.0,88186.0,56637.0,17928.0,421.0,7259.0,9042.0,7138.0,827.0,251.0,140.0,589.0,30.6,97535.0,68.5,3.4,2.3,7259.0,78.9,9.1,2.8,1.5,6.5,0.0,20.0570139829,51.0,6.70399811408,3490.0248083,0.153360396933,1.74785746504,85.0047263315,13618.13,0.0,26.5962185386,56.5584122688,7.67253044655,22.7334235453,10915.9759816,257000.0,25389.9639152,44340.0,0.0,31549.0
1583,6553.0,3167.0,247.0,62030.0,57689.0,5699.0,104.0,2338.0,2852.0,2523.0,182.0,14.0,36.0,87.0,24.6,76750.0,48.3,3.8,1.8,2338.0,88.5,6.4,0.5,1.3,3.1,0.0,18.7296132052,51.0,7.84315371371,3416.40182311,0.271002710027,1.24414880512,62.778001168,3102.63,0.0,28.5633185514,50.8992362651,12.8418329638,20.5777285046,9819.82871877,151000.0,22961.874846,16236.0,0.0,4341.0
1585,3786.0,2589.0,234.0,56985.0,39965.0,4336.0,79.0,1907.0,2301.0,1746.0,296.0,0.0,106.0,153.0,34.7,63333.0,68.4,6.2,1.8,1907.0,75.9,12.9,0.0,4.6,6.6,0.0,18.3262495081,51.0,7.4904261248,3510.92745638,0.0262363898728,1.11504656959,190.884648409,15089.17,0.0,29.3755726092,44.5625081989,22.1435130526,21.2252394071,9048.92440344,148000.0,22600.6821461,7623.0,0.0,17020.0
1588,8277.0,6060.0,557.0,57370.0,41136.0,10288.0,345.0,4317.0,5350.0,4683.0,381.0,0.0,101.0,108.0,28.0,62299.0,73.2,6.7,3.4,4317.0,87.5,7.1,0.0,1.9,2.0,0.0,19.5454593932,57.0,6.65426154169,3455.45246094,0.266624006826,0.629232656108,89.3891453426,4730.31,0.0,28.6353036847,53.7247373754,12.9365968112,20.7273502906,8542.22533195,82000.0,22669.3862315,18753.0,0.0,16234.0
1590,6775.0,5029.0,103.0,86815.0,56071.0,8836.0,32.0,3443.0,4781.0,4308.0,154.0,96.0,30.0,186.0,28.9,113967.0,74.2,1.5,0.4,3443.0,90.1,3.2,2.0,0.6,3.9,0.0,18.2735743752,51.0,7.21937920408,3606.3431206,0.23780635768,0.83960203834,176.079334028,21945.0,0.0,29.9690104344,46.3673865567,17.2191215724,24.0669740354,10201.7386693,124000.0,24907.0613929,20605.0,0.0,30744.0
1602,18756.0,12536.0,816.0,52782.0,42493.0,23052.0,618.0,10197.0,11525.0,9707.0,819.0,119.0,259.0,517.0,24.1,62421.0,66.8,4.4,2.7,10197.0,84.2,7.1,1.0,2.2,4.5,0.0,20.9714719551,51.0,5.6983787338,3412.2854645,0.151842819675,0.901854322919,94.9783471177,13290.0,0.0,25.1214627525,64.3790548935,7.14581511986,20.9290019786,8250.29413312,106000.0,23324.0923941,43466.0,0.0,10289.0
1603,15125.0,9430.0,946.0,46217.0,37388.0,18924.0,927.0,8206.0,8289.0,6269.0,842.0,207.0,494.0,312.0,25.7,45184.0,62.3,6.3,4.9,8206.0,75.6,10.2,2.5,6.0,3.8,0.0,20.0271929825,51.0,6.09582922564,3474.20739348,0.216165413534,0.407268170426,60.764248387,4245.0,0.0,25.2473552632,55.4667919799,9.26065162907,24.0068922306,8611.69696997,180000.0,23130.3884712,31920.0,0.0,8829.0
1604,28802.0,19504.0,2299.0,49979.0,39059.0,35495.0,1480.0,15064.0,16610.0,13081.0,1707.0,495.0,675.0,394.0,22.3,50348.0,67.7,8.0,4.2,15064.0,78.8,10.3,3.0,4.1,2.4,0.0,20.2356688893,51.0,6.17921963674,3432.13666672,0.160839488437,0.518434079233,175.386923747,31465.0,0.0,25.9152791268,59.6948734365,8.96797264167,22.3941660551,8692.7150209,327000.0,23162.1980356,64039.0,0.0,10920.0
1605,20303.0,12541.0,1203.0,44404.0,37465.0,25606.0,1243.0,11565.0,11080.0,8635.0,1119.0,300.0,571.0,370.0,21.9,36147.0,61.8,5.9,4.9,11565.0,77.9,10.1,2.7,5.2,3.3,0.0,20.4438482655,51.0,6.10248223804,3417.84127776,0.137259795358,0.638881956576,131.868934076,15985.38,0.0,27.3635138508,59.5482904916,7.21237833791,22.8200648864,8153.42055779,96000.0,22769.4784128,40070.0,0.0,6939.0
1606,15994.0,11232.0,753.0,54949.0,50893.0,19542.0,858.0,8662.0,10267.0,8480.0,883.0,287.0,295.0,305.0,22.8,62556.0,70.2,4.7,4.4,8662.0,82.6,8.6,2.8,2.9,3.0,0.0,20.1124760077,57.0,6.38081981413,3440.82053743,0.208733205374,0.573416506718,60.6588479179,6140.7,0.0,25.3344184261,57.4832053743,9.76967370441,21.9937619962,8186.58020242,96000.0,22879.0786948,41680.0,0.0,4056.0
1607,6827.0,4820.0,567.0,52171.0,37261.0,8258.0,555.0,3689.0,4021.0,3090.0,532.0,244.0,75.0,80.0,23.6,45288.0,70.6,8.3,6.7,3689.0,76.8,13.2,6.1,1.9,2.0,0.0,18.9632242213,51.0,7.73301591855,3131.86969961,0.00792581437743,0.198145359436,80.9755564987,5104.21,0.0,27.272997543,52.8255528256,9.82800982801,20.3376396925,9758.69104994,193000.0,20828.8816676,12617.0,0.0,14910.0
1608,2698.0,1512.0,215.0,35786.0,22027.0,3767.0,354.0,1513.0,1262.0,688.0,166.0,122.0,147.0,92.0,18.9,19846.0,56.0,8.0,9.4,1513.0,54.5,13.2,9.7,11.6,7.3,0.0,19.8676518883,51.0,7.51834514389,3320.98522167,0.0328407224959,1.01806239737,72.4093575487,1935.3,0.0,27.7103021346,63.3169129721,4.56486042693,14.8111658456,10573.1834878,87000.0,22543.5139573,3045.0,0.0,13759.0
1609,18809.0,10948.0,1307.0,50206.0,40419.0,21175.0,839.0,9687.0,9519.0,6153.0,738.0,387.0,1452.0,641.0,21.7,41013.0,58.2,6.9,4.0,9687.0,64.6,7.8,4.1,15.3,6.7,0.0,20.762705001,57.0,6.01544087547,3417.37598704,0.0526422352703,1.42538975501,1031.38555219,160769.75,0.0,31.979491395,65.8351893096,4.75399878518,20.9516096376,10126.2897671,127000.0,24731.8890464,24695.0,0.0,9787.0
1610,19489.0,10898.0,1961.0,31266.0,30598.0,23613.0,2055.0,10300.0,8831.0,4896.0,1438.0,740.0,1196.0,268.0,22.7,29994.0,55.9,10.1,8.7,10300.0,55.4,16.3,8.4,13.5,3.0,0.0,20.0896057348,51.0,6.50211706003,3369.66632531,0.0170677590032,0.320020481311,92.069825783,6865.29,0.0,26.3301634238,57.4500768049,7.91517323775,21.1170848268,8825.89046116,159000.0,22188.2147124,23436.0,0.0,668.0
1611,2069.0,1623.0,166.0,62762.0,39741.0,2446.0,43.0,1000.0,1350.0,1183.0,82.0,0.0,50.0,35.0,27.6,70750.0,78.4,8.0,1.8,1000.0,87.6,6.1,0.0,3.7,2.6,0.0,19.1011580381,51.0,7.12183953187,3545.16348774,0.0,0.476839237057,170.121446817,8446.67,0.0,28.3495333787,49.4550408719,19.4482288828,22.7520435967,7960.48640751,78000.0,22639.3051771,2936.0,0.0,23021.0
1612,3846.0,2586.0,103.0,75084.0,55652.0,4846.0,68.0,1878.0,2470.0,2167.0,154.0,28.0,36.0,85.0,28.6,107681.0,67.2,2.7,1.4,1878.0,87.7,6.2,1.1,1.5,3.4,0.0,18.8923495242,51.0,6.63240384557,3621.78964281,0.06179705846,1.01347175874,61.1119375138,2278.8,0.0,26.6803930293,48.0286738351,13.484118156,29.1805710048,9980.3488937,150000.0,25638.487208,8091.0,0.0,19432.0
1701,25059.0,18161.0,1106.0,63672.0,52494.0,30599.0,1297.0,13047.0,16571.0,14004.0,1073.0,387.0,256.0,664.0,29.1,87376.0,72.5,4.4,4.2,13047.0,84.5,6.5,2.3,1.5,4.0,0.0,20.3430535945,57.0,6.51800922923,3488.56037817,0.181717723617,1.5458284732,65.6578458879,11550.88,0.0,23.882658604,59.2547117687,8.15642458101,21.7852538523,9979.79094141,261000.0,24758.3522623,81445.0,0.0,11178.0
1702,30954.0,21897.0,1386.0,47761.0,42657.0,36700.0,3525.0,16469.0,20145.0,14120.0,3016.0,988.0,1232.0,522.0,25.4,56747.0,70.7,4.5,9.6,16469.0,70.1,15.0,4.9,6.1,2.6,0.0,20.7974602226,51.0,6.32237598115,3366.05811608,0.207664151789,0.769403152312,252.095458881,47682.7,0.0,26.3240395906,60.9083439157,8.26324045716,19.0946440577,8590.1208052,330000.0,22449.2866213,66935.0,0.0,5104.0
1718,275.0,196.0,20.0,113802.0,79028.0,367.0,0.0,158.0,176.0,168.0,0.0,8.0,0.0,0.0,32.2,130625.0,71.3,7.3,0.0,158.0,95.5,0.0,4.5,0.0,0.0,0.0,23.3426829268,51.0,6.02545537294,3237.07317073,0.0,2.43902439024,75.4408218964,1973.81,0.0,28.2451341463,77.4390243902,1.09756097561,12.8048780488,6354.72460397,50000.0,22619.5121951,820.0,0.0,34774.0
1719,3974.0,2916.0,240.0,116127.0,59091.0,5017.0,57.0,1957.0,2613.0,2021.0,255.0,44.0,54.0,227.0,30.4,106597.0,73.4,6.0,1.1,1957.0,77.3,9.8,1.7,2.1,8.7,0.0,20.420969993,51.0,7.50536403495,3364.34926727,0.0436147941382,2.4947662247,45.5014802616,2351.96,0.0,29.1081917306,57.1615491975,6.96092114445,20.9787159805,9971.99789805,131000.0,24254.8848569,11464.0,0.0,57036.0
1720,16200.0,11508.0,592.0,105810.0,64893.0,21269.0,685.0,8121.0,10788.0,8382.0,789.0,601.0,190.0,747.0,34.7,113690.0,71.0,3.7,3.2,8121.0,77.7,7.3,5.6,1.8,6.9,0.0,20.4759091317,57.0,7.01908044833,3456.23417437,0.0754242614708,2.93436293436,98.0396656725,19534.52,0.0,26.5925664003,58.7842327377,5.65861542606,20.644697854,10555.8730216,403000.0,25126.2997216,55685.0,0.0,40917.0
1721,12928.0,9880.0,590.0,80477.0,64367.0,16555.0,448.0,6734.0,9175.0,7425.0,615.0,409.0,129.0,497.0,33.4,95296.0,76.4,4.6,2.7,6734.0,80.9,6.7,4.5,1.4,5.4,0.0,19.8602241031,57.0,6.86082876059,3469.82543041,0.288544772531,1.47157833991,76.1364395492,5227.27,0.0,26.1521229682,54.3930941618,8.59863422141,24.737905165,9719.9029615,138000.0,24404.1309993,41588.0,0.0,16110.0
1730,10397.0,7014.0,400.0,95556.0,68194.0,13069.0,175.0,5502.0,6473.0,5242.0,343.0,90.0,205.0,561.0,25.0,106219.0,67.5,3.8,1.3,5502.0,81.0,5.3,1.4,3.2,8.7,0.0,19.8825510548,51.0,7.2800372675,3457.19053305,0.110223201984,2.43409571048,78.6877816272,8353.05,0.0,24.8416456936,58.2866415603,7.37883102171,19.7483236888,10365.0623061,219000.0,24861.1493831,32661.0,0.0,27362.0
1731,967.0,758.0,19.0,57500.0,48750.0,1398.0,0.0,444.0,727.0,529.0,35.0,33.0,71.0,51.0,20.0,78047.0,78.4,2.0,0.0,444.0,72.8,4.8,4.5,9.8,7.0,0.0,20.4615384615,51.0,5.19668388237,3773.77622378,0.174825174825,1.22377622378,68.0790921515,1515.87,0.0,21.6689335664,45.979020979,8.74125874126,25.1748251748,7841.21219256,51000.0,25096.1538462,572.0,0.0,8750.0
1740,3608.0,2707.0,127.0,104402.0,67256.0,4905.0,71.0,1892.0,2513.0,2068.0,99.0,46.0,94.0,164.0,31.4,140439.0,75.0,3.5,1.4,1892.0,82.3,3.9,1.8,3.7,6.5,0.0,19.2683092443,51.0,7.5254699885,3644.98011446,0.184304976234,3.2883887865,72.7740561933,3321.7,0.0,29.6058211272,48.1521001067,11.6112135028,27.5487438161,11066.7598544,124000.0,26979.0474343,10309.0,0.0,37146.0
1741,3906.0,2579.0,159.0,133333.0,86020.0,4870.0,133.0,1996.0,2407.0,1802.0,157.0,58.0,16.0,354.0,30.1,160000.0,66.0,4.1,2.7,1996.0,74.9,6.5,2.4,0.7,14.7,0.0,19.7057418309,51.0,7.6696183986,3627.63416091,0.00853169524785,5.23846088218,60.1898466377,2862.86,0.0,26.1759073458,55.3280436823,7.49936012286,26.3714700111,12559.5279823,159000.0,29071.4102892,11721.0,0.0,47313.0
1742,14499.0,7986.0,322.0,120663.0,69042.0,16636.0,147.0,6937.0,7516.0,5510.0,608.0,531.0,282.0,514.0,31.5,132059.0,55.1,2.2,0.9,6937.0,73.3,8.1,7.1,3.8,6.8,0.0,19.9748690608,58.0,7.73981053908,3555.31155319,0.0775066350377,4.74199685276,393.853915918,79938.0,0.0,27.6869539892,60.0418066092,4.85003640463,21.7558775865,11950.5829206,219000.0,27481.9738356,42577.0,0.0,51621.0
1745,297.0,214.0,24.0,52500.0,55583.0,365.0,0.0,122.0,190.0,149.0,13.0,14.0,0.0,14.0,31.2,55789.0,72.1,8.1,0.0,122.0,78.4,6.8,7.4,0.0,7.4,0.0,17.1737704918,47.0,8.80635800594,3466.8852459,0.0,1.31147540984,105.369563607,1790.3,0.0,31.6126557377,40.6557377049,18.0327868852,19.0163934426,10205.7437008,50000.0,22826.2295082,305.0,0.0,-3083.0
1746,10325.0,7492.0,486.0,82111.0,69436.0,13635.0,166.0,5300.0,6830.0,5718.0,431.0,154.0,67.0,449.0,32.0,107192.0,72.6,4.7,1.2,5300.0,83.7,6.3,2.3,1.0,6.6,0.0,19.4315307891,51.0,7.15738861635,3529.34557131,0.230172487284,1.87832116166,81.0241992262,8750.21,0.0,26.5706319798,51.3455144781,10.4174362763,25.0376516723,10016.8532595,132000.0,24921.712938,35191.0,0.0,12675.0
1747,4543.0,3306.0,253.0,86924.0,53053.0,5851.0,34.0,2212.0,2947.0,2395.0,320.0,55.0,63.0,97.0,27.5,98902.0,72.8,5.6,0.6,2212.0,81.3,10.9,1.9,2.1,3.3,0.0,19.5459212321,51.0,6.72694296089,3522.09833962,0.232614101227,0.882329349483,54.9574568662,1665.86,0.0,27.2484599342,53.2766503569,11.5344509505,23.2453677709,9451.18488356,171000.0,24064.4902543,12467.0,0.0,33871.0
1748,10728.0,7633.0,470.0,110129.0,73933.0,14895.0,290.0,5599.0,6966.0,5475.0,245.0,498.0,104.0,592.0,33.5,127821.0,71.2,4.4,1.9,5599.0,78.6,3.5,7.1,1.5,8.5,0.0,19.1094355637,51.0,6.69041678487,3675.75611826,0.124487197623,1.77111331164,70.5750323528,8538.0,0.0,28.5482291696,48.1143018815,9.65624557929,30.4314613099,11931.470035,183000.0,27749.1017117,35345.0,0.0,36196.0
1749,15428.0,10733.0,852.0,64727.0,54015.0,19077.0,747.0,7882.0,9682.0,8228.0,612.0,29.0,314.0,440.0,25.9,70192.0,69.6,5.5,3.9,7882.0,85.0,6.3,0.3,3.2,4.5,0.0,18.9979233227,51.0,7.10254115489,3503.21685304,0.313498402556,0.946485623003,148.541998802,22898.27,0.0,26.6949944089,51.0323482428,14.0555111821,21.25,9542.76389716,159000.0,23446.6054313,50080.0,0.0,10712.0
1752,31816.0,23897.0,1509.0,57905.0,47622.0,38203.0,1761.0,15998.0,22242.0,17421.0,3124.0,285.0,441.0,750.0,26.8,70849.0,75.1,4.7,4.6,15998.0,78.3,14.0,1.3,2.0,3.4,0.0,19.7265882304,51.0,6.9537334208,3400.07353398,0.305528512542,0.9828696895,96.7110276746,21386.0,0.0,26.1120539802,55.6103320422,10.1186900594,21.2844625805,9540.02320651,159000.0,23069.7122854,96554.0,0.0,10283.0
1754,8185.0,6219.0,431.0,71680.0,54515.0,10151.0,361.0,4169.0,5630.0,4793.0,248.0,12.0,187.0,264.0,28.8,79441.0,76.0,5.3,3.6,4169.0,85.1,4.4,0.2,3.3,4.7,0.0,20.2636246372,58.0,7.01143010873,3417.87729765,0.141083521445,1.32215414382,203.423986598,31030.0,0.0,25.7777003386,57.586262496,11.6293131248,20.0016123831,8430.44690352,148000.0,22736.3753628,24808.0,0.0,17165.0
1756,4488.0,3214.0,243.0,86732.0,57000.0,5793.0,99.0,2314.0,2936.0,2354.0,203.0,61.0,41.0,265.0,30.9,95533.0,71.6,5.4,1.7,2314.0,80.2,6.9,2.1,1.4,9.0,0.0,17.6180893245,51.0,7.56206968694,3646.70457096,0.142141093738,0.778035460462,58.2581018738,2462.79,0.0,27.0451499963,41.3106905065,18.3062766515,24.5155981148,10519.9860468,118000.0,24441.9091793,13367.0,0.0,29732.0
1757,22030.0,16097.0,1191.0,63508.0,47353.0,27897.0,1882.0,11145.0,14468.0,11562.0,1659.0,295.0,197.0,456.0,28.1,69422.0,73.1,5.4,6.7,11145.0,79.9,11.5,2.0,1.4,3.2,0.0,19.5591543609,51.0,6.43233649259,3522.00046147,0.284090909091,0.667685740655,588.780314585,145658.0,0.0,29.5358620789,53.6672242732,12.1264997693,22.0249769266,9361.72036346,130000.0,23793.8105676,69344.0,0.0,16155.0
1760,25755.0,18961.0,881.0,82316.0,61006.0,32406.0,597.0,13444.0,17616.0,13854.0,938.0,1437.0,232.0,862.0,30.5,94894.0,73.6,3.4,1.8,13444.0,78.6,5.3,8.2,1.3,4.9,0.0,20.141110903,58.0,6.59257716936,3508.13741102,0.232999250656,1.65675346572,135.585803044,26294.64,0.0,24.9461655817,55.9186493069,7.6011614837,23.4427688273,9885.39089608,148000.0,24857.2850318,85408.0,0.0,21310.0
1770,3043.0,2079.0,69.0,150580.0,75625.0,4128.0,83.0,1538.0,1972.0,1519.0,77.0,36.0,0.0,282.0,34.1,151944.0,68.3,2.3,2.0,1538.0,77.0,3.9,1.8,0.0,14.3,0.0,18.8146291444,51.0,6.89084547235,3695.10083172,0.0569670730318,3.14458243135,44.0097009141,1884.3,0.0,24.9091887889,50.0284835365,6.60818047169,33.1890167483,12742.5481832,211000.0,29593.596901,8777.0,0.0,74955.0
1772,7109.0,5235.0,327.0,110515.0,67959.0,9361.0,29.0,3777.0,4822.0,4043.0,221.0,134.0,108.0,304.0,31.7,139479.0,73.6,4.6,0.3,3777.0,83.8,4.6,2.8,2.2,6.3,0.0,19.1175675066,51.0,6.93314475946,3676.54510211,0.0676193481495,2.74534553487,64.4686367,3970.96,0.0,28.2961497543,50.7821304603,7.78974890682,28.2603795699,13081.7217909,330000.0,28625.9748456,22183.0,0.0,42556.0
1773,3747.0,2473.0,75.0,121389.0,80179.0,4659.0,95.0,2020.0,2379.0,1532.0,146.0,115.0,95.0,411.0,26.9,133690.0,66.0,2.0,2.0,2020.0,64.4,6.1,4.8,4.0,17.3,0.0,20.5994428969,58.0,8.23212174391,3470.95105452,0.0238758456029,6.75686430561,50.7213354976,2281.1,0.0,24.3905419817,64.0748109829,4.1782729805,21.5200955034,12191.1127122,167000.0,27836.2912853,12565.0,0.0,41210.0
1775,4864.0,3680.0,224.0,105889.0,70671.0,6603.0,87.0,2526.0,3389.0,2866.0,155.0,52.0,15.0,258.0,30.7,112375.0,75.7,4.6,1.3,2526.0,84.6,4.6,1.5,0.4,7.6,0.0,19.2457826954,51.0,7.44443639026,3542.30606445,0.169296813592,2.61200798114,84.6030899542,9085.25,0.0,26.9916052966,51.38762924,11.4154422879,23.4052844791,9859.06326205,101000.0,25242.5176855,16539.0,0.0,35218.0
1776,12928.0,8783.0,485.0,125856.0,81188.0,17477.0,132.0,6577.0,8145.0,6431.0,430.0,237.0,177.0,848.0,32.1,164337.0,67.9,3.8,0.8,6577.0,79.0,5.3,2.9,2.2,10.4,0.0,19.5143897673,51.0,6.67049442622,3666.67258838,0.142121158287,3.18218155978,303.653765158,63551.0,0.0,26.87962027,54.0548942974,5.51385681293,29.1703677385,12580.6063776,188000.0,29250.6883994,45032.0,0.0,44668.0
1778,10055.0,6585.0,420.0,119363.0,72035.0,13073.0,208.0,5297.0,6020.0,4552.0,425.0,188.0,165.0,591.0,29.3,124390.0,65.5,4.2,1.6,5297.0,75.6,7.1,3.1,2.7,9.8,0.0,19.9317475459,58.0,6.81215709199,3603.53263378,0.0953934209312,3.74496107333,89.7702813618,12201.0,0.0,24.873535711,56.0144013294,5.83130750531,27.0855771302,12551.6559959,200000.0,28391.2668862,32497.0,0.0,47328.0
1801,31863.0,22748.0,1733.0,58363.0,50931.0,38610.0,1362.0,16325.0,20587.0,16942.0,2005.0,793.0,329.0,432.0,24.4,73293.0,71.4,5.4,3.5,16325.0,82.3,9.7,3.9,1.6,2.1,0.0,18.981072204,51.0,7.21410851307,3501.64875949,0.155875967266,0.65690586205,124.542772262,30000.0,0.0,25.0811840079,53.1314368424,10.8138952291,20.0411957913,9960.53405204,210000.0,23443.2537253,107778.0,0.0,7432.0
1803,19596.0,13985.0,1107.0,76923.0,48463.0,24298.0,999.0,10264.0,12576.0,10550.0,907.0,450.0,88.0,525.0,26.4,91875.0,71.4,5.6,4.1,10264.0,83.9,7.2,3.6,0.7,4.2,0.0,20.0389446231,51.0,6.27858589183,3517.22747564,0.145602329637,0.904014464231,233.350276515,56606.0,0.0,24.7358253732,57.8265252244,8.44493511896,21.5411446583,9756.68662447,211000.0,24611.7697883,62499.0,0.0,28460.0
1810,25943.0,17395.0,952.0,107317.0,70546.0,33182.0,509.0,13768.0,16084.0,13003.0,902.0,711.0,458.0,831.0,28.8,118324.0,67.1,3.7,1.5,13768.0,80.8,5.6,4.4,2.8,5.2,0.0,20.038307213,62.0,6.02920221414,3600.82963557,0.080249244713,1.71237726586,78.1143034646,10811.75,0.0,26.9193031297,58.740086858,5.52303625378,25.3127360272,12201.3997485,335000.0,27796.8395959,84736.0,0.0,36771.0
1821,24161.0,18024.0,1300.0,67647.0,50257.0,30526.0,808.0,12294.0,16300.0,14048.0,1312.0,473.0,141.0,248.0,27.9,90389.0,74.6,5.4,2.6,12294.0,86.2,8.0,2.9,0.9,1.5,0.0,19.8669328911,51.0,6.67627183492,3555.77684524,0.236048597245,0.832515482757,494.397156534,116403.0,0.0,35.206199533,55.4011980101,11.1941182443,21.4068157975,8755.37697078,134000.0,23206.969779,118196.0,0.0,17390.0
1824,19392.0,13318.0,995.0,83720.0,61818.0,24475.0,616.0,9894.0,12107.0,10394.0,697.0,258.0,57.0,597.0,29.1,98833.0,68.7,5.1,2.5,9894.0,85.9,5.8,2.1,0.5,4.9,0.0,19.5057629357,51.0,7.00596588722,3487.9459742,0.254449426457,1.16083954557,107.797472112,16473.0,0.0,26.1395887547,54.3531482959,10.144967403,20.2005336561,9506.7346174,194000.0,24117.9957638,72706.0,0.0,21902.0
1826,23499.0,17212.0,1073.0,60422.0,45386.0,29541.0,328.0,11813.0,15853.0,13764.0,1331.0,198.0,141.0,305.0,30.1,73255.0,73.2,4.6,1.1,11813.0,86.8,8.4,1.2,0.9,1.9,0.0,18.9779429009,51.0,6.77934247168,3528.16816224,0.350543713048,0.446819803251,155.85165602,31929.5,0.0,25.562102892,49.93026155,14.7364133453,21.5991705445,9157.39984419,193000.0,23338.817779,81017.0,0.0,15036.0
1827,2445.0,1814.0,89.0,96953.0,64891.0,3190.0,61.0,1283.0,1703.0,1426.0,58.0,20.0,6.0,176.0,32.2,109211.0,74.2,3.6,1.9,1283.0,83.7,3.4,1.2,0.4,10.3,0.0,17.7743795036,51.0,7.56664920082,3654.85988791,0.160128102482,1.47317854283,60.6412695217,2577.14,0.0,28.1858446757,41.9855884708,19.9679743795,22.129703763,9978.21451686,120000.0,25068.8550841,6245.0,0.0,32062.0
1830,20331.0,13764.0,1467.0,53537.0,44117.0,24710.0,1314.0,10423.0,11998.0,9549.0,1302.0,398.0,345.0,327.0,28.2,55137.0,67.7,7.2,5.3,10423.0,79.6,10.9,3.3,2.9,2.7,0.0,19.5748675246,51.0,6.6030087191,3467.84443603,0.27441332324,0.582891748675,116.31757318,16905.84,0.0,27.3157293717,55.5507191522,13.1964420893,20.8856926571,8801.02496675,93000.0,23122.9371688,52840.0,0.0,9420.0
